Segment,Q1.a,Q4.a.3,Q4.a.4,Q4.a.5,Q4.a.6,Q4.a.10,Q4.a.17,Q8.a.1,Q8.a.2,Q8.a.6,Q8.a.8,Q9.a.2,Q9.a.3,Q9.a.4,Q9.a.5,Q9.a.6,Q9.a.8,Q23.a,Q24.a.1
3,2.13223621,2.13223621,2.13223621,2.13223621,2.13223621,2.13223621,3.198354315,5.330590525,4.26447242,5.330590525,2.13223621,1.066118105,1.066118105,2.13223621,3.198354315,1.066118105,3.198354315,1.066118105,4.26447242
4,2.098958989,1.049479495,1.049479495,1.049479495,3.148438484,1.049479495,2.098958989,5.247397473,1.049479495,5.247397473,2.098958989,2.098958989,2.098958989,2.098958989,2.098958989,2.098958989,2.098958989,1.049479495,5.247397473
5,3.719169678,2.479446452,3.719169678,3.719169678,2.479446452,2.479446452,2.479446452,4.958892904,4.958892904,4.958892904,6.19861613,1.239723226,2.479446452,3.719169678,2.479446452,2.479446452,1.239723226,2.479446452,2.479446452
4,0.640652391,0.640652391,0.640652391,1.281304783,1.921957174,0.640652391,1.281304783,2.562609566,1.921957174,2.562609566,1.921957174,1.281304783,1.281304783,1.281304783,1.281304783,1.281304783,1.281304783,0.640652391,1.281304783
3,1.661566818,0.830783409,0.830783409,2.492350227,3.323133637,1.661566818,4.153917046,4.153917046,0.830783409,4.153917046,0.830783409,1.661566818,1.661566818,1.661566818,1.661566818,1.661566818,1.661566818,0.830783409,1.661566818
3,2.377423673,1.188711837,1.188711837,2.377423673,4.754847347,2.377423673,4.754847347,5.943559183,1.188711837,5.943559183,1.188711837,2.377423673,2.377423673,3.56613551,2.377423673,2.377423673,2.377423673,1.188711837,2.377423673
1,4.475321381,1.118830345,1.118830345,1.118830345,3.356491036,1.118830345,4.475321381,5.594151726,1.118830345,5.594151726,1.118830345,2.23766069,2.23766069,2.23766069,2.23766069,2.23766069,1.118830345,1.118830345,1.118830345
4,1.31310026,1.31310026,1.31310026,2.626200519,3.939300779,1.31310026,5.252401038,6.565501298,1.31310026,6.565501298,1.31310026,3.939300779,2.626200519,2.626200519,2.626200519,2.626200519,1.31310026,1.31310026,2.626200519
4,3.735995623,3.735995623,1.867997811,1.867997811,7.471991246,1.867997811,3.735995623,7.471991246,7.471991246,9.339989057,5.603993434,1.867997811,3.735995623,1.867997811,1.867997811,1.867997811,3.735995623,1.867997811,7.471991246
1,2.51456089,2.51456089,2.51456089,5.02912178,2.51456089,5.02912178,5.02912178,5.02912178,5.02912178,5.02912178,3.771841335,3.771841335,1.257280445,1.257280445,1.257280445,3.771841335,1.257280445,1.257280445,2.51456089
3,1.693001866,1.693001866,0.846500933,1.693001866,4.232504665,1.693001866,3.386003732,0.846500933,4.232504665,0.846500933,0.846500933,0.846500933,0.846500933,0.846500933,1.693001866,0.846500933,1.693001866,0.846500933,2.539502799
4,3.830470751,1.276823584,1.276823584,1.276823584,3.830470751,2.553647167,2.553647167,2.553647167,5.107294335,3.830470751,1.276823584,2.553647167,2.553647167,2.553647167,2.553647167,2.553647167,2.553647167,1.276823584,3.830470751
5,0.794536483,0.397268241,0.397268241,0.397268241,1.191804724,0.794536483,1.191804724,1.986341207,0.397268241,1.986341207,0.397268241,0.794536483,0.794536483,0.794536483,0.794536483,0.794536483,0.794536483,0.397268241,0.794536483
5,1.122518471,2.245036942,1.122518471,2.245036942,3.367555413,1.122518471,3.367555413,5.612592355,1.122518471,5.612592355,1.122518471,3.367555413,2.245036942,3.367555413,3.367555413,3.367555413,3.367555413,1.122518471,1.122518471
4,2.382170624,0.794056875,0.794056875,0.794056875,3.176227499,0.794056875,3.970284374,3.970284374,3.970284374,2.382170624,0.794056875,0.794056875,1.58811375,1.58811375,1.58811375,1.58811375,2.382170624,0.794056875,0.794056875
3,2.456566899,1.22828345,1.22828345,3.684850349,3.684850349,2.456566899,4.913133799,1.22828345,6.141417249,1.22828345,1.22828345,3.684850349,2.456566899,2.456566899,3.684850349,2.456566899,1.22828345,1.22828345,2.456566899
4,1.911944726,0.955972363,0.955972363,0.955972363,2.86791709,0.955972363,2.86791709,1.911944726,3.823889453,1.911944726,0.955972363,1.911944726,1.911944726,1.911944726,1.911944726,0.955972363,1.911944726,0.955972363,0.955972363
3,4.507355239,0.901471048,2.704413143,2.704413143,2.704413143,1.802942095,1.802942095,4.507355239,0.901471048,4.507355239,0.901471048,1.802942095,1.802942095,1.802942095,1.802942095,1.802942095,2.704413143,0.901471048,1.802942095
4,1.135566077,0.681339646,0.681339646,0.681339646,0.908452861,0.454226431,0.681339646,1.135566077,0.227113215,1.135566077,0.227113215,0.227113215,0.227113215,0.227113215,0.227113215,0.227113215,0.227113215,0.227113215,0.908452861
3,1.066118105,1.066118105,1.066118105,2.13223621,4.26447242,1.066118105,2.13223621,5.330590525,5.330590525,4.26447242,1.066118105,1.066118105,2.13223621,2.13223621,2.13223621,1.066118105,2.13223621,1.066118105,4.26447242
5,2.015339651,2.015339651,2.015339651,2.015339651,2.015339651,2.015339651,3.023009477,2.015339651,5.038349129,5.038349129,1.007669826,3.023009477,2.015339651,1.007669826,2.015339651,1.007669826,2.015339651,1.007669826,2.015339651
5,1.802942095,1.802942095,1.802942095,1.802942095,1.802942095,1.802942095,2.704413143,3.605884191,2.704413143,4.507355239,1.802942095,1.802942095,1.802942095,1.802942095,1.802942095,1.802942095,0.901471048,0.901471048,3.605884191
4,1.934455312,0.644818437,1.289636874,1.289636874,2.579273749,0.644818437,1.934455312,1.289636874,2.579273749,1.289636874,1.934455312,1.289636874,1.934455312,1.934455312,1.289636874,0.644818437,1.289636874,0.644818437,3.224092186
5,1.119904824,2.239809648,1.679857236,1.679857236,1.679857236,1.119904824,1.679857236,1.679857236,0.559952412,2.79976206,1.119904824,0.559952412,0.559952412,0.559952412,0.559952412,1.119904824,1.119904824,0.559952412,2.239809648
5,1.082882365,1.082882365,1.082882365,2.165764729,3.248647094,5.414411823,5.414411823,1.082882365,5.414411823,1.082882365,1.082882365,1.082882365,2.165764729,1.082882365,2.165764729,1.082882365,1.082882365,1.082882365,1.082882365
3,1.587219891,1.587219891,1.587219891,3.174439781,4.761659672,3.174439781,3.174439781,1.587219891,1.587219891,3.174439781,1.587219891,1.587219891,3.174439781,1.587219891,3.174439781,1.587219891,1.587219891,1.587219891,6.348879563
3,1.078722933,0.359574311,0.359574311,0.719148622,1.438297244,0.719148622,1.797871555,0.359574311,1.438297244,0.359574311,0.359574311,0.719148622,0.719148622,0.719148622,0.719148622,0.719148622,0.719148622,0.359574311,1.438297244
4,1.647016086,1.098010724,1.098010724,1.098010724,2.745026811,0.549005362,0.549005362,2.745026811,1.098010724,1.098010724,2.196021449,1.098010724,1.098010724,1.098010724,1.098010724,0.549005362,1.098010724,0.549005362,2.196021449
4,2.189956556,1.094978278,2.189956556,2.189956556,4.379913113,1.094978278,2.189956556,2.189956556,4.379913113,1.094978278,1.094978278,1.094978278,2.189956556,1.094978278,2.189956556,1.094978278,2.189956556,1.094978278,2.189956556
5,2.905128947,4.357693421,4.357693421,4.357693421,4.357693421,1.452564474,4.357693421,1.452564474,2.905128947,1.452564474,1.452564474,2.905128947,2.905128947,2.905128947,4.357693421,2.905128947,2.905128947,1.452564474,5.810257894
5,2.566350013,1.283175007,1.283175007,1.283175007,3.84952502,1.283175007,1.283175007,1.283175007,6.415875034,1.283175007,1.283175007,1.283175007,2.566350013,2.566350013,1.283175007,2.566350013,1.283175007,1.283175007,5.132700027
3,2.693238449,2.693238449,1.346619224,2.693238449,5.386476898,2.693238449,5.386476898,6.733096122,6.733096122,1.346619224,1.346619224,1.346619224,1.346619224,1.346619224,1.346619224,1.346619224,2.693238449,1.346619224,4.039857673
5,1.639048149,2.458572223,2.458572223,2.458572223,1.639048149,4.097620372,2.458572223,2.458572223,0.819524074,4.097620372,2.458572223,0.819524074,1.639048149,1.639048149,1.639048149,1.639048149,1.639048149,0.819524074,3.278096297
3,1.741797295,1.161198197,0.580599098,1.741797295,2.322396394,1.161198197,2.322396394,2.902995492,1.741797295,2.902995492,0.580599098,0.580599098,1.161198197,1.161198197,1.161198197,1.161198197,1.161198197,0.580599098,2.322396394
1,2.373799816,3.165066421,2.373799816,1.58253321,3.165066421,2.373799816,3.165066421,3.165066421,2.373799816,2.373799816,0.791266605,1.58253321,1.58253321,1.58253321,1.58253321,1.58253321,1.58253321,0.791266605,1.58253321
4,0.597787513,1.195575026,0.597787513,0.597787513,2.391150051,0.597787513,1.195575026,2.988937564,1.195575026,2.988937564,2.391150051,1.195575026,1.195575026,1.195575026,1.195575026,1.793362539,1.793362539,0.597787513,1.793362539
4,2.83769329,1.891795527,0.945897763,2.83769329,2.83769329,0.945897763,1.891795527,4.729488817,0.945897763,4.729488817,0.945897763,0.945897763,1.891795527,0.945897763,2.83769329,1.891795527,1.891795527,0.945897763,3.783591054
3,4.030679303,2.015339651,1.007669826,2.015339651,5.038349129,2.015339651,4.030679303,5.038349129,1.007669826,5.038349129,1.007669826,2.015339651,2.015339651,2.015339651,2.015339651,2.015339651,3.023009477,1.007669826,4.030679303
1,0.554323244,0.554323244,0.277161622,0.277161622,0.554323244,0.277161622,0.831484867,1.108646489,1.108646489,0.277161622,1.385808111,0.277161622,0.277161622,0.277161622,0.831484867,0.277161622,0.277161622,0.277161622,0.554323244
2,0.945897763,0.945897763,0.945897763,0.945897763,0.945897763,0.945897763,4.729488817,4.729488817,0.945897763,4.729488817,0.945897763,2.83769329,2.83769329,2.83769329,2.83769329,2.83769329,1.891795527,0.945897763,3.783591054
5,5.755370746,3.83691383,5.755370746,5.755370746,1.918456915,3.83691383,5.755370746,7.673827661,3.83691383,1.918456915,7.673827661,3.83691383,1.918456915,3.83691383,3.83691383,5.755370746,1.918456915,1.918456915,1.918456915
2,1.979208726,1.979208726,0.989604363,1.979208726,1.979208726,0.989604363,1.979208726,3.958417452,2.968813089,2.968813089,0.989604363,2.968813089,1.979208726,2.968813089,0.989604363,2.968813089,0.989604363,0.989604363,1.979208726
5,2.603999076,1.301999538,1.301999538,2.603999076,3.905998614,1.301999538,2.603999076,1.301999538,1.301999538,2.603999076,1.301999538,1.301999538,2.603999076,1.301999538,2.603999076,1.301999538,2.603999076,1.301999538,2.603999076
4,1.418816178,0.709408089,0.709408089,2.128224267,2.128224267,1.418816178,1.418816178,2.837632357,2.837632357,3.547040446,0.709408089,0.709408089,0.709408089,0.709408089,0.709408089,0.709408089,0.709408089,0.709408089,1.418816178
2,1.570218317,1.570218317,1.570218317,1.570218317,3.140436633,1.570218317,3.925545792,1.570218317,3.140436633,0.785109158,0.785109158,1.570218317,1.570218317,1.570218317,1.570218317,1.570218317,1.570218317,0.785109158,2.355327475
5,1.364603283,1.364603283,0.682301642,0.682301642,2.046904925,1.364603283,1.364603283,3.411508208,0.682301642,3.411508208,0.682301642,1.364603283,1.364603283,1.364603283,1.364603283,1.364603283,0.682301642,0.682301642,1.364603283
5,0.687663001,0.3438315,0.687663001,0.687663001,1.031494501,0.3438315,1.375326001,1.375326001,0.687663001,1.375326001,0.3438315,0.687663001,0.687663001,0.687663001,0.687663001,0.687663001,0.687663001,0.3438315,1.031494501
4,8.370040774,1.674008155,1.674008155,5.022024465,5.022024465,3.34801631,8.370040774,8.370040774,8.370040774,5.022024465,1.674008155,3.34801631,3.34801631,3.34801631,3.34801631,3.34801631,3.34801631,1.674008155,6.696032619
5,2.001765333,2.001765333,1.000882666,1.000882666,2.001765333,1.000882666,2.001765333,1.000882666,3.002647999,5.004413332,1.000882666,1.000882666,1.000882666,1.000882666,2.001765333,1.000882666,1.000882666,1.000882666,2.001765333
3,2.968813089,0.989604363,0.989604363,0.989604363,2.968813089,0.989604363,1.979208726,1.979208726,2.968813089,3.958417452,2.968813089,1.979208726,1.979208726,1.979208726,1.979208726,1.979208726,1.979208726,0.989604363,2.968813089
5,0.536141869,0.268070934,0.536141869,0.536141869,0.804212803,0.268070934,1.072283738,0.536141869,0.536141869,0.536141869,1.340354672,0.804212803,0.536141869,0.804212803,0.804212803,0.536141869,0.804212803,0.268070934,1.072283738
5,1.082882365,1.082882365,1.082882365,2.165764729,3.248647094,5.414411823,5.414411823,1.082882365,5.414411823,1.082882365,1.082882365,1.082882365,2.165764729,1.082882365,2.165764729,1.082882365,2.165764729,1.082882365,1.082882365
5,1.289493085,1.289493085,0.644746543,1.289493085,1.934239628,1.289493085,3.223732714,1.289493085,1.934239628,1.289493085,0.644746543,0.644746543,1.289493085,1.289493085,1.289493085,1.934239628,1.289493085,0.644746543,1.934239628
1,1.873274146,1.873274146,0.936637073,1.873274146,2.809911219,0.936637073,1.873274146,2.809911219,1.873274146,2.809911219,1.873274146,0.936637073,1.873274146,1.873274146,1.873274146,1.873274146,1.873274146,0.936637073,2.809911219
4,2.582750523,2.582750523,2.582750523,2.582750523,5.165501045,1.291375261,5.165501045,5.165501045,3.874125784,3.874125784,1.291375261,2.582750523,2.582750523,2.582750523,2.582750523,1.291375261,2.582750523,1.291375261,3.874125784
4,2.640877454,1.320438727,1.320438727,1.320438727,5.281754908,1.320438727,1.320438727,1.320438727,3.961316181,3.961316181,6.602193635,2.640877454,2.640877454,2.640877454,2.640877454,2.640877454,2.640877454,1.320438727,2.640877454
3,2.001765333,1.000882666,1.000882666,1.000882666,1.000882666,1.000882666,3.002647999,5.004413332,1.000882666,5.004413332,1.000882666,1.000882666,1.000882666,1.000882666,3.002647999,1.000882666,1.000882666,1.000882666,1.000882666
4,1.723239234,0.861619617,0.861619617,0.861619617,3.446478468,0.861619617,2.584858851,2.584858851,1.723239234,1.723239234,2.584858851,1.723239234,1.723239234,1.723239234,1.723239234,1.723239234,0.861619617,0.861619617,2.584858851
2,2.122934909,2.122934909,1.061467454,2.122934909,3.184402363,2.122934909,3.184402363,2.122934909,2.122934909,1.061467454,3.184402363,2.122934909,3.184402363,2.122934909,3.184402363,2.122934909,3.184402363,1.061467454,3.184402363
1,1.621879289,0.810939644,0.810939644,3.243758577,0.810939644,0.810939644,4.054698222,1.621879289,3.243758577,1.621879289,0.810939644,0.810939644,0.810939644,0.810939644,0.810939644,0.810939644,0.810939644,0.810939644,2.432818933
4,1.732647269,0.866323635,0.866323635,0.866323635,3.465294539,0.866323635,0.866323635,4.331618174,1.732647269,4.331618174,1.732647269,2.598970904,0.866323635,0.866323635,1.732647269,1.732647269,1.732647269,0.866323635,1.732647269
5,2.69543697,1.79695798,1.79695798,1.79695798,1.79695798,1.79695798,3.59391596,0.89847899,2.69543697,2.69543697,0.89847899,2.69543697,1.79695798,2.69543697,2.69543697,0.89847899,2.69543697,0.89847899,3.59391596
3,2.189956556,2.189956556,1.094978278,3.284934835,3.284934835,2.189956556,3.284934835,2.189956556,3.284934835,4.379913113,3.284934835,3.284934835,3.284934835,3.284934835,3.284934835,3.284934835,3.284934835,1.094978278,2.189956556
4,0.581047539,1.452618847,0.290523769,0.581047539,1.452618847,0.581047539,0.871571308,1.452618847,0.290523769,0.871571308,0.871571308,0.581047539,0.581047539,0.581047539,0.581047539,0.581047539,0.581047539,0.871571308,1.162095077
4,1.250818331,0.625409166,0.625409166,0.625409166,1.876227497,1.250818331,1.876227497,3.127045828,0.625409166,0.625409166,0.625409166,1.250818331,1.250818331,1.250818331,1.250818331,1.250818331,1.250818331,0.625409166,2.501636662
4,1.607680487,1.071786992,0.535893496,1.607680487,1.607680487,0.535893496,2.143573983,2.679467479,0.535893496,2.679467479,1.607680487,0.535893496,1.607680487,1.607680487,1.071786992,1.071786992,1.071786992,0.535893496,2.143573983
4,1.811741738,0.905870869,0.905870869,0.905870869,0.905870869,0.905870869,1.811741738,1.811741738,4.529354344,2.717612606,0.905870869,0.905870869,1.811741738,1.811741738,2.717612606,0.905870869,2.717612606,0.905870869,1.811741738
2,1.793362539,0.597787513,0.597787513,1.195575026,1.195575026,0.597787513,0.597787513,1.195575026,1.793362539,1.793362539,1.793362539,0.597787513,1.793362539,0.597787513,1.793362539,0.597787513,0.597787513,0.597787513,1.195575026
5,5.57394629,2.229578516,2.229578516,2.229578516,2.229578516,2.229578516,2.229578516,1.114789258,1.114789258,1.114789258,1.114789258,2.229578516,2.229578516,2.229578516,2.229578516,2.229578516,2.229578516,1.114789258,3.344367774
3,3.876667249,0.969166812,0.969166812,2.907500437,3.876667249,2.907500437,3.876667249,3.876667249,1.938333625,3.876667249,1.938333625,1.938333625,1.938333625,0.969166812,1.938333625,0.969166812,0.969166812,0.969166812,2.907500437
2,3.876667249,2.907500437,4.845834061,4.845834061,4.845834061,2.907500437,4.845834061,4.845834061,0.969166812,4.845834061,4.845834061,2.907500437,2.907500437,0.969166812,2.907500437,1.938333625,2.907500437,0.969166812,1.938333625
4,0.846500933,0.846500933,0.846500933,1.693001866,4.232504665,1.693001866,1.693001866,4.232504665,0.846500933,4.232504665,0.846500933,1.693001866,1.693001866,1.693001866,2.539502799,1.693001866,1.693001866,0.846500933,2.539502799
3,2.86791709,0.955972363,0.955972363,1.911944726,2.86791709,1.911944726,2.86791709,3.823889453,3.823889453,3.823889453,3.823889453,1.911944726,0.955972363,0.955972363,1.911944726,0.955972363,1.911944726,0.955972363,2.86791709
1,5.386476898,2.693238449,1.346619224,2.693238449,4.039857673,2.693238449,4.039857673,1.346619224,4.039857673,4.039857673,1.346619224,1.346619224,2.693238449,1.346619224,1.346619224,2.693238449,1.346619224,1.346619224,5.386476898
5,1.500191609,0.50006387,1.000127739,0.50006387,1.500191609,0.50006387,2.500319349,0.50006387,0.50006387,2.500319349,0.50006387,1.000127739,1.000127739,1.000127739,1.000127739,1.000127739,1.000127739,0.50006387,1.500191609
4,2.355327475,1.570218317,0.785109158,1.570218317,2.355327475,0.785109158,2.355327475,2.355327475,1.570218317,3.925545792,0.785109158,1.570218317,1.570218317,1.570218317,1.570218317,1.570218317,1.570218317,0.785109158,0.785109158
1,4.197632191,2.098816095,2.098816095,6.296448286,6.296448286,2.098816095,6.296448286,4.197632191,8.395264381,4.197632191,2.098816095,6.296448286,4.197632191,4.197632191,6.296448286,4.197632191,6.296448286,2.098816095,6.296448286
4,0.7510307,0.37551535,0.37551535,0.37551535,1.502061399,0.37551535,1.502061399,1.877576749,1.877576749,1.877576749,0.37551535,0.37551535,0.37551535,0.37551535,1.126546049,0.37551535,0.37551535,0.37551535,0.37551535
5,4.793219108,1.198304777,1.198304777,1.198304777,3.594914331,1.198304777,3.594914331,5.991523886,1.198304777,5.991523886,1.198304777,2.396609554,2.396609554,2.396609554,2.396609554,2.396609554,2.396609554,1.198304777,4.793219108
4,1.639048149,0.819524074,0.819524074,0.819524074,2.458572223,0.819524074,0.819524074,4.097620372,2.458572223,2.458572223,2.458572223,0.819524074,0.819524074,0.819524074,0.819524074,0.819524074,0.819524074,0.819524074,0.819524074
1,4.139296399,1.0348241,1.0348241,1.0348241,1.0348241,1.0348241,1.0348241,4.139296399,2.0696482,4.139296399,5.174120499,1.0348241,1.0348241,1.0348241,1.0348241,1.0348241,1.0348241,1.0348241,2.0696482
3,2.454421472,0.818140491,0.818140491,1.636280982,3.272561963,0.818140491,1.636280982,4.090702454,2.454421472,2.454421472,0.818140491,2.454421472,0.818140491,0.818140491,1.636280982,0.818140491,0.818140491,0.818140491,0.818140491
5,1.692014521,1.692014521,2.538021782,1.692014521,2.538021782,1.692014521,1.692014521,0.846007261,1.692014521,3.384029042,3.384029042,1.692014521,2.538021782,0.846007261,2.538021782,1.692014521,2.538021782,0.846007261,2.538021782
3,2.473707033,1.236853516,1.236853516,2.473707033,2.473707033,2.473707033,3.710560549,1.236853516,1.236853516,1.236853516,1.236853516,1.236853516,3.710560549,1.236853516,2.473707033,1.236853516,3.710560549,1.236853516,2.473707033
5,1.364603283,1.364603283,0.682301642,0.682301642,1.364603283,0.682301642,2.046904925,0.682301642,3.411508208,0.682301642,0.682301642,0.682301642,0.682301642,0.682301642,1.364603283,0.682301642,2.046904925,1.364603283,2.046904925
5,2.874200965,2.874200965,1.916133977,1.916133977,3.832267954,1.916133977,2.874200965,3.832267954,0.958066988,3.832267954,0.958066988,1.916133977,0.958066988,0.958066988,1.916133977,0.958066988,1.916133977,0.958066988,3.832267954
5,1.678487068,2.517730602,1.678487068,1.678487068,1.678487068,3.356974136,3.356974136,0.839243534,0.839243534,1.678487068,2.517730602,1.678487068,2.517730602,2.517730602,1.678487068,1.678487068,1.678487068,0.839243534,1.678487068
5,2.472265829,2.472265829,2.472265829,2.472265829,3.708398743,2.472265829,4.944531658,1.236132914,6.180664572,1.236132914,1.236132914,1.236132914,1.236132914,1.236132914,3.708398743,1.236132914,1.236132914,1.236132914,1.236132914
4,3.865323949,0.966330987,0.966330987,1.932661974,2.898992961,1.932661974,2.898992961,3.865323949,1.932661974,4.831654936,1.932661974,1.932661974,1.932661974,1.932661974,1.932661974,1.932661974,1.932661974,0.966330987,1.932661974
5,0.936637073,2.809911219,2.809911219,1.873274146,0.936637073,1.873274146,1.873274146,3.746548292,3.746548292,4.683185366,3.746548292,0.936637073,1.873274146,1.873274146,0.936637073,0.936637073,1.873274146,1.873274146,0.936637073
1,0.692003266,0.692003266,1.384006532,1.384006532,2.076009798,0.692003266,2.076009798,1.384006532,1.384006532,1.384006532,0.692003266,0.692003266,0.692003266,0.692003266,2.076009798,0.692003266,0.692003266,0.692003266,0.692003266
3,2.452419534,1.226209767,1.226209767,1.226209767,4.904839069,1.226209767,1.226209767,4.904839069,1.226209767,4.904839069,1.226209767,3.678629301,2.452419534,2.452419534,3.678629301,2.452419534,1.226209767,1.226209767,1.226209767
4,4.300219641,1.720087857,1.720087857,1.720087857,4.300219641,1.720087857,3.440175713,4.300219641,4.300219641,4.300219641,4.300219641,1.720087857,1.720087857,1.720087857,1.720087857,2.580131785,1.720087857,0.860043928,0.860043928
3,2.012475388,0.670825129,0.670825129,0.670825129,0.670825129,0.670825129,0.670825129,3.354125647,3.354125647,0.670825129,0.670825129,1.341650259,0.670825129,0.670825129,0.670825129,0.670825129,2.012475388,0.670825129,2.012475388
5,2.121702666,1.060851333,1.060851333,1.060851333,1.060851333,1.060851333,1.060851333,5.304256666,2.121702666,3.182553999,2.121702666,1.060851333,1.060851333,1.060851333,1.060851333,1.060851333,1.060851333,1.060851333,2.121702666
5,4.243405333,1.060851333,1.060851333,1.060851333,1.060851333,1.060851333,3.182553999,1.060851333,5.304256666,1.060851333,1.060851333,1.060851333,1.060851333,1.060851333,1.060851333,1.060851333,3.182553999,1.060851333,2.121702666
3,2.35575708,1.17787854,1.17787854,2.35575708,4.711514161,1.17787854,1.17787854,5.889392701,1.17787854,5.889392701,5.889392701,3.53363562,1.17787854,1.17787854,2.35575708,1.17787854,3.53363562,1.17787854,2.35575708
5,2.96639159,4.449587385,4.449587385,4.449587385,4.449587385,4.449587385,4.449587385,2.96639159,5.93278318,1.483195795,5.93278318,4.449587385,4.449587385,4.449587385,4.449587385,4.449587385,4.449587385,1.483195795,4.449587385
2,5.86664491,1.466661227,1.466661227,1.466661227,2.933322455,1.466661227,7.333306137,7.333306137,1.466661227,7.333306137,4.399983682,2.933322455,2.933322455,2.933322455,2.933322455,2.933322455,1.466661227,1.466661227,5.86664491
3,1.712296636,0.856148318,0.856148318,1.712296636,2.568444954,1.712296636,1.712296636,3.424593272,0.856148318,3.424593272,1.712296636,0.856148318,2.568444954,2.568444954,0.856148318,2.568444954,1.712296636,0.856148318,1.712296636
4,2.145862473,1.072931236,1.072931236,1.072931236,4.291724945,1.072931236,2.145862473,2.145862473,2.145862473,2.145862473,1.072931236,2.145862473,2.145862473,2.145862473,2.145862473,2.145862473,2.145862473,1.072931236,2.145862473
2,3.404934421,3.404934421,3.404934421,1.702467211,3.404934421,3.404934421,3.404934421,1.702467211,8.512336054,1.702467211,1.702467211,1.702467211,3.404934421,3.404934421,1.702467211,1.702467211,1.702467211,1.702467211,3.404934421
1,2.867008147,1.433504073,1.433504073,1.433504073,1.433504073,4.30051222,2.867008147,7.167520367,1.433504073,7.167520367,1.433504073,1.433504073,2.867008147,2.867008147,2.867008147,2.867008147,2.867008147,1.433504073,1.433504073
5,8.636831744,1.727366349,1.727366349,8.636831744,1.727366349,8.636831744,8.636831744,3.454732698,1.727366349,1.727366349,3.454732698,5.182099046,5.182099046,5.182099046,5.182099046,5.182099046,5.182099046,1.727366349,1.727366349
5,3.253818729,3.253818729,3.253818729,3.253818729,3.253818729,3.253818729,3.253818729,5.423031215,1.084606243,4.338424972,2.169212486,3.253818729,3.253818729,3.253818729,3.253818729,3.253818729,3.253818729,1.084606243,5.423031215
2,2.69543697,2.69543697,2.69543697,0.89847899,1.79695798,1.79695798,2.69543697,3.59391596,4.49239495,2.69543697,0.89847899,0.89847899,0.89847899,0.89847899,0.89847899,0.89847899,0.89847899,0.89847899,3.59391596
4,1.517611067,0.758805534,0.758805534,1.517611067,3.035222134,0.758805534,3.794027668,2.276416601,1.517611067,2.276416601,1.517611067,1.517611067,1.517611067,1.517611067,1.517611067,0.758805534,1.517611067,0.758805534,1.517611067
4,3.424593272,4.28074159,1.712296636,2.568444954,4.28074159,3.424593272,4.28074159,4.28074159,3.424593272,0.856148318,2.568444954,0.856148318,0.856148318,0.856148318,0.856148318,0.856148318,0.856148318,0.856148318,3.424593272
2,2.582750523,2.582750523,1.291375261,2.582750523,2.582750523,2.582750523,2.582750523,6.456876306,1.291375261,6.456876306,1.291375261,2.582750523,2.582750523,2.582750523,2.582750523,1.291375261,1.291375261,1.291375261,5.165501045
5,9.970574022,3.988229609,3.988229609,5.982344413,7.976459218,3.988229609,5.982344413,9.970574022,1.994114804,9.970574022,1.994114804,3.988229609,3.988229609,3.988229609,3.988229609,3.988229609,3.988229609,1.994114804,7.976459218
5,0.899527148,0.449763574,0.449763574,0.449763574,0.899527148,0.899527148,1.349290723,1.799054297,0.899527148,1.349290723,0.899527148,0.449763574,0.899527148,0.899527148,0.899527148,0.899527148,0.899527148,0.449763574,1.349290723
3,1.84701155,0.923505775,0.923505775,1.84701155,3.694023101,0.923505775,1.84701155,1.84701155,3.694023101,1.84701155,1.84701155,0.923505775,1.84701155,0.923505775,1.84701155,0.923505775,1.84701155,1.84701155,0.923505775
1,2.515622975,3.773434462,3.773434462,3.773434462,3.773434462,3.773434462,3.773434462,3.773434462,3.773434462,2.515622975,3.773434462,3.773434462,1.257811487,3.773434462,3.773434462,1.257811487,3.773434462,2.515622975,6.289057437
5,2.849705768,1.899803845,1.899803845,1.899803845,1.899803845,0.949901923,1.899803845,4.749509613,1.899803845,4.749509613,1.899803845,1.899803845,1.899803845,0.949901923,0.949901923,1.899803845,1.899803845,0.949901923,1.899803845
3,0.564465244,0.564465244,0.564465244,1.128930488,1.693395732,0.564465244,1.693395732,0.564465244,2.82232622,1.128930488,1.128930488,0.564465244,0.564465244,0.564465244,0.564465244,0.564465244,0.564465244,0.564465244,1.128930488
3,6.405511839,3.202755919,3.202755919,3.202755919,3.202755919,3.202755919,4.804133879,1.60137796,1.60137796,4.804133879,1.60137796,3.202755919,3.202755919,3.202755919,3.202755919,3.202755919,3.202755919,1.60137796,4.804133879
5,4.003530666,3.002647999,1.000882666,3.002647999,5.004413332,2.001765333,2.001765333,5.004413332,2.001765333,4.003530666,2.001765333,2.001765333,2.001765333,2.001765333,2.001765333,2.001765333,2.001765333,1.000882666,3.002647999
4,5.496055994,1.832018665,1.832018665,1.832018665,5.496055994,1.832018665,1.832018665,7.328074658,7.328074658,7.328074658,7.328074658,3.664037329,3.664037329,3.664037329,3.664037329,3.664037329,5.496055994,1.832018665,5.496055994
4,5.356873148,4.017654861,5.356873148,4.017654861,2.678436574,2.678436574,1.339218287,6.696091435,6.696091435,1.339218287,6.696091435,2.678436574,1.339218287,2.678436574,1.339218287,1.339218287,1.339218287,1.339218287,2.678436574
